<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.02	05:35:00	1.05224	1.05227	1.05203	1.05220	112	0	1
2022.12.02	05:40:00	1.05219	1.05227	1.05202	1.05212	87	0	1
2022.12.02	05:45:00	1.05213	1.05234	1.05212	1.05234	84	0	1
2022.12.02	05:50:00	1.05234	1.05258	1.05231	1.05253	109	0	1
2022.12.02	05:55:00	1.05253	1.05253	1.05230	1.05244	68	0	1
2022.12.02	06:00:00	1.05244	1.05257	1.05233	1.05246	84	0	1
2022.12.02	06:05:00	1.05246	1.05251	1.05212	1.05219	119	0	1
2022.12.02	06:10:00	1.05220	1.05221	1.05211	1.05217	66	0	1
2022.12.02	06:15:00	1.05218	1.05221	1.05195	1.05203	101	0	1
2022.12.02	06:20:00	1.05205	1.05247	1.05205	1.05238	192	0	1
2022.12.02	06:25:00	1.05233	1.05243	1.05217	1.05230	138	0	1
2022.12.02	06:30:00	1.05230	1.05242	1.05216	1.05238	203	0	1
2022.12.02	06:35:00	1.05238	1.05258	1.05227	1.05232	137	0	1
2022.12.02	06:40:00	1.05231	1.05235	1.05202	1.05206	164	0	1
2022.12.02	06:45:00	1.05206	1.05206	1.05166	1.05197	162	0	1
2022.12.02	06:50:00	1.05195	1.05217	1.05186	1.05215	171	0	1
2022.12.02	06:55:00	1.05215	1.05239	1.05214	1.05234	79	0	1
2022.12.02	07:00:00	1.05235	1.05241	1.05218	1.05230	177	0	0
2022.12.02	07:05:00	1.05231	1.05259	1.05215	1.05244	217	0	0
2022.12.02	07:10:00	1.05244	1.05282	1.05239	1.05280	227	0	0
2022.12.02	07:15:00	1.05281	1.05287	1.05251	1.05257	131	0	0
2022.12.02	07:20:00	1.05256	1.05274	1.05224	1.05226	235	0	0
2022.12.02	07:25:00	1.05225	1.05258	1.05221	1.05248	186	0	0
2022.12.02	07:30:00	1.05248	1.05250	1.05203	1.05210	345	0	0
2022.12.02	07:35:00	1.05213	1.05222	1.05183	1.05205	246	0	0
2022.12.02	07:40:00	1.05203	1.05222	1.05180	1.05221	266	0	0
2022.12.02	07:45:00	1.05221	1.05277	1.05214	1.05277	279	0	0
2022.12.02	07:50:00	1.05277	1.05281	1.05240	1.05247	210	0	0
2022.12.02	07:55:00	1.05248	1.05251	1.05221	1.05231	243	0	0
2022.12.02	08:00:00	1.05231	1.05260	1.05228	1.05253	308	0	0
2022.12.02	08:05:00	1.05256	1.05277	1.05240	1.05245	303	0	0
2022.12.02	08:10:00	1.05246	1.05281	1.05241	1.05275	175	0	0
2022.12.02	08:15:00	1.05276	1.05319	1.05256	1.05308	306	0	0
2022.12.02	08:20:00	1.05309	1.05326	1.05302	1.05316	284	0	0
2022.12.02	08:25:00	1.05315	1.05359	1.05301	1.05334	208	0	0
2022.12.02	08:30:00	1.05329	1.05353	1.05306	1.05343	251	0	0
2022.12.02	08:35:00	1.05345	1.05346	1.05301	1.05312	265	0	0
2022.12.02	08:40:00	1.05315	1.05315	1.05288	1.05295	193	0	0
2022.12.02	08:45:00	1.05292	1.05307	1.05287	1.05302	265	0	0
2022.12.02	08:50:00	1.05302	1.05316	1.05274	1.05309	285	0	0
2022.12.02	08:55:00	1.05308	1.05333	1.05276	1.05280	256	0	0
2022.12.02	09:00:00	1.05280	1.05337	1.05256	1.05311	665	0	0
2022.12.02	09:05:00	1.05309	1.05336	1.05239	1.05330	858	0	0
2022.12.02	09:10:00	1.05330	1.05337	1.05275	1.05288	632	0	0
2022.12.02	09:15:00	1.05289	1.05294	1.05245	1.05271	798	0	0
2022.12.02	09:20:00	1.05271	1.05329	1.05262	1.05262	774	0	0
2022.12.02	09:25:00	1.05262	1.05306	1.05257	1.05286	675	0	0
2022.12.02	09:30:00	1.05287	1.05326	1.05271	1.05305	583	0	0
2022.12.02	09:35:00	1.05304	1.05386	1.05301	1.05381	597	0	0
2022.12.02	09:40:00	1.05379	1.05423	1.05364	1.05409	759	0	0
2022.12.02	09:45:00	1.05410	1.05413	1.05354	1.05354	683	0	0
2022.12.02	09:50:00	1.05353	1.05368	1.05323	1.05351	539	0	0
2022.12.02	09:55:00	1.05350	1.05353	1.05268	1.05295	718	0	0
2022.12.02	10:00:00	1.05293	1.05307	1.05146	1.05153	923	0	0
2022.12.02	10:05:00	1.05153	1.05187	1.05131	1.05147	703	0	0
2022.12.02	10:10:00	1.05148	1.05238	1.05145	1.05218	722	0	0
2022.12.02	10:15:00	1.05218	1.05271	1.05187	1.05238	695	0	0
2022.12.02	10:20:00	1.05238	1.05294	1.05217	1.05289	650	0	0
2022.12.02	10:25:00	1.05289	1.05320	1.05271	1.05288	697	0	0
2022.12.02	10:30:00	1.05288	1.05359	1.05247	1.05324	690	0	0
2022.12.02	10:35:00	1.05322	1.05399	1.05321	1.05372	713	0	0
2022.12.02	10:40:00	1.05371	1.05449	1.05359	1.05371	885	0	0
2022.12.02	10:45:00	1.05371	1.05438	1.05362	1.05425	906	0	0
2022.12.02	10:50:00	1.05427	1.05437	1.05369	1.05369	925	0	0
2022.12.02	10:55:00	1.05369	1.05411	1.05336	1.05356	836	0	0
2022.12.02	11:00:00	1.05356	1.05375	1.05309	1.05348	771	0	0
2022.12.02	11:05:00	1.05350	1.05403	1.05321	1.05334	746	0	0
2022.12.02	11:10:00	1.05330	1.05363	1.05315	1.05352	559	0	0
2022.12.02	11:15:00	1.05351	1.05357	1.05280	1.05311	677	0	0
2022.12.02	11:20:00	1.05311	1.05321	1.05261	1.05289	635	0	0
2022.12.02	11:25:00	1.05290	1.05292	1.05236	1.05267	679	0	0
2022.12.02	11:30:00	1.05267	1.05271	1.05190	1.05225	680	0	0
2022.12.02	11:35:00	1.05221	1.05265	1.05221	1.05235	728	0	0
2022.12.02	11:40:00	1.05236	1.05283	1.05206	1.05245	675	0	0
2022.12.02	11:45:00	1.05246	1.05279	1.05231	1.05234	465	0	0
2022.12.02	11:50:00	1.05233	1.05274	1.05154	1.05260	724	0	0
2022.12.02	11:55:00	1.05260	1.05318	1.05232	1.05299	586	0	0
2022.12.02	12:00:00	1.05301	1.05302	1.05174	1.05218	855	0	0
2022.12.02	12:05:00	1.05217	1.05219	1.05162	1.05173	584	0	0
2022.12.02	12:10:00	1.05173	1.05197	1.05160	1.05191	458	0	0
2022.12.02	12:15:00	1.05192	1.05229	1.05168	1.05228	450	0	0
2022.12.02	12:20:00	1.05228	1.05255	1.05211	1.05246	451	0	0
2022.12.02	12:25:00	1.05245	1.05297	1.05237	1.05270	379	0	0
2022.12.02	12:30:00	1.05270	1.05286	1.05251	1.05274	449	0	0
2022.12.02	12:35:00	1.05277	1.05303	1.05255	1.05262	409	0	0
2022.12.02	12:40:00	1.05262	1.05300	1.05238	1.05241	544	0	0
2022.12.02	12:45:00	1.05241	1.05247	1.05200	1.05241	428	0	0
2022.12.02	12:50:00	1.05241	1.05262	1.05220	1.05243	425	0	0
2022.12.02	12:55:00	1.05241	1.05299	1.05223	1.05293	439	0	0
2022.12.02	13:00:00	1.05293	1.05297	1.05238	1.05288	419	0	0
2022.12.02	13:05:00	1.05288	1.05291	1.05230	1.05278	393	0	0
2022.12.02	13:10:00	1.05278	1.05356	1.05271	1.05336	369	0	0
2022.12.02	13:15:00	1.05336	1.05364	1.05328	1.05335	415	0	0
2022.12.02	13:20:00	1.05335	1.05342	1.05313	1.05313	287	0	0
2022.12.02	13:25:00	1.05313	1.05348	1.05313	1.05319	346	0	0
2022.12.02	13:30:00	1.05320	1.05346	1.05316	1.05327	292	0	0
2022.12.02	13:35:00	1.05327	1.05346	1.05307	1.05318	268	0	0
2022.12.02	13:40:00	1.05317	1.05336	1.05295	1.05325	393	0	0
2022.12.02	13:45:00	1.05324	1.05337	1.05273	1.05273	363	0	0
2022.12.02	13:50:00	1.05268	1.05351	1.05265	1.05344	310	0	0
2022.12.02	13:55:00	1.05344	1.05394	1.05343	1.05374	320	0	0
2022.12.02	14:00:00	1.05376	1.05377	1.05305	1.05331	505	0	0
2022.12.02	14:05:00	1.05332	1.05337	1.05289	1.05315	409	0	0
2022.12.02	14:10:00	1.05317	1.05340	1.05296	1.05318	465	0	0
2022.12.02	14:15:00	1.05318	1.05318	1.05266	1.05286	431	0	0
2022.12.02	14:20:00	1.05287	1.05302	1.05265	1.05271	349	0	0
2022.12.02	14:25:00	1.05272	1.05349	1.05271	1.05345	472	0	0
2022.12.02	14:30:00	1.05344	1.05363	1.05311	1.05339	615	0	0
2022.12.02	14:35:00	1.05340	1.05386	1.05339	1.05385	501	0	0
2022.12.02	14:40:00	1.05386	1.05423	1.05376	1.05420	449	0	0
2022.12.02	14:45:00	1.05420	1.05447	1.05403	1.05436	443	0	0
2022.12.02	14:50:00	1.05435	1.05436	1.05366	1.05378	406	0	0
2022.12.02	14:55:00	1.05381	1.05427	1.05370	1.05378	526	0	0
2022.12.02	15:00:00	1.05388	1.05411	1.05338	1.05366	660	0	0
2022.12.02	15:05:00	1.05366	1.05387	1.05350	1.05373	556	0	0
2022.12.02	15:10:00	1.05371	1.05391	1.05319	1.05378	668	0	0
2022.12.02	15:15:00	1.05378	1.05378	1.05336	1.05358	709	0	0
2022.12.02	15:20:00	1.05361	1.05382	1.05307	1.05339	786	0	0
2022.12.02	15:25:00	1.05339	1.05393	1.05319	1.05363	711	0	0
2022.12.02	15:30:00	1.04807	1.04822	1.04398	1.04500	2159	0	0
2022.12.02	15:35:00	1.04496	1.04598	1.04369	1.04597	2113	0	0
2022.12.02	15:40:00	1.04597	1.04628	1.04340	1.04484	2141	0	0
2022.12.02	15:45:00	1.04484	1.04510	1.04281	1.04413	1976	0	0
2022.12.02	15:50:00	1.04413	1.04571	1.04370	1.04496	1869	0	0
2022.12.02	15:55:00	1.04500	1.04650	1.04482	1.04621	1678	0	0
2022.12.02	16:00:00	1.04623	1.04649	1.04554	1.04567	1602	0	0
2022.12.02	16:05:00	1.04570	1.04633	1.04451	1.04626	1385	0	0
2022.12.02	16:10:00	1.04626	1.04737	1.04622	1.04718	1171	0	0
2022.12.02	16:15:00	1.04716	1.04772	1.04663	1.04679	1075	0	0
2022.12.02	16:20:00	1.04679	1.04862	1.04670	1.04782	1178	0	0
2022.12.02	16:25:00	1.04780	1.04838	1.04770	1.04829	997	0	0
2022.12.02	16:30:00	1.04829	1.04847	1.04742	1.04814	1401	0	0
2022.12.02	16:35:00	1.04814	1.04912	1.04813	1.04854	1338	0	0
2022.12.02	16:40:00	1.04854	1.04872	1.04733	1.04780	1259	0	0
2022.12.02	16:45:00	1.04782	1.04829	1.04721	1.04741	1326	0	0
2022.12.02	16:50:00	1.04741	1.04752	1.04681	1.04722	999	0	0
2022.12.02	16:55:00	1.04722	1.04770	1.04671	1.04707	1285	0	0
2022.12.02	17:00:00	1.04706	1.04790	1.04636	1.04648	1309	0	0
2022.12.02	17:05:00	1.04648	1.04659	1.04536	1.04623	1185	0	0
2022.12.02	17:10:00	1.04621	1.04728	1.04611	1.04706	1025	0	0
2022.12.02	17:15:00	1.04704	1.04727	1.04614	1.04637	877	0	0
2022.12.02	17:20:00	1.04637	1.04683	1.04606	1.04638	888	0	0
2022.12.02	17:25:00	1.04638	1.04643	1.04492	1.04563	1052	0	0
2022.12.02	17:30:00	1.04563	1.04667	1.04498	1.04658	1031	0	0
2022.12.02	17:35:00	1.04660	1.04708	1.04614	1.04668	1015	0	0
2022.12.02	17:40:00	1.04667	1.04746	1.04628	1.04735	960	0	0
2022.12.02	17:45:00	1.04735	1.04797	1.04715	1.04789	912	0	0
2022.12.02	17:50:00	1.04789	1.04797	1.04692	1.04696	1150	0	0
2022.12.02	17:55:00	1.04696	1.04747	1.04676	1.04734	1130	0	0
2022.12.02	18:00:00	1.04734	1.04802	1.04662	1.04760	1060	0	0
2022.12.02	18:05:00	1.04759	1.04827	1.04757	1.04814	786	0	0
2022.12.02	18:10:00	1.04814	1.04861	1.04796	1.04834	799	0	0
2022.12.02	18:15:00	1.04833	1.04850	1.04785	1.04798	667	0	0
2022.12.02	18:20:00	1.04798	1.04867	1.04777	1.04860	635	0	0
2022.12.02	18:25:00	1.04860	1.04918	1.04840	1.04908	841	0	0
2022.12.02	18:30:00	1.04908	1.05033	1.04897	1.05015	1077	0	0
2022.12.02	18:35:00	1.05014	1.05163	1.05002	1.05138	970	0	0
2022.12.02	18:40:00	1.05138	1.05201	1.05135	1.05196	858	0	0
2022.12.02	18:45:00	1.05196	1.05260	1.05138	1.05144	1036	0	0
2022.12.02	18:50:00	1.05144	1.05186	1.05102	1.05127	780	0	0
2022.12.02	18:55:00	1.05129	1.05237	1.05126	1.05197	793	0	0
2022.12.02	19:00:00	1.05199	1.05245	1.05150	1.05221	683	0	0
2022.12.02	19:05:00	1.05215	1.05242	1.05181	1.05215	622	0	0
2022.12.02	19:10:00	1.05216	1.05341	1.05206	1.05326	734	0	0
2022.12.02	19:15:00	1.05327	1.05327	1.05239	1.05264	773	0	0
2022.12.02	19:20:00	1.05261	1.05306	1.05230	1.05269	695	0	0
2022.12.02	19:25:00	1.05269	1.05322	1.05253	1.05302	597	0	0
2022.12.02	19:30:00	1.05302	1.05331	1.05282	1.05327	575	0	0
2022.12.02	19:35:00	1.05325	1.05325	1.05251	1.05262	625	0	0
2022.12.02	19:40:00	1.05260	1.05329	1.05258	1.05289	544	0	0
2022.12.02	19:45:00	1.05287	1.05316	1.05276	1.05280	505	0	0
2022.12.02	19:50:00	1.05279	1.05285	1.05258	1.05264	394	0	0
2022.12.02	19:55:00	1.05264	1.05283	1.05251	1.05255	497	0	0
2022.12.02	20:00:00	1.05258	1.05302	1.05253	1.05282	420	0	0
2022.12.02	20:05:00	1.05280	1.05292	1.05267	1.05284	358	0	0
2022.12.02	20:10:00	1.05280	1.05301	1.05264	1.05295	410	0	0
2022.12.02	20:15:00	1.05294	1.05302	1.05279	1.05284	324	0	0
2022.12.02	20:20:00	1.05285	1.05292	1.05264	1.05270	288	0	0
2022.12.02	20:25:00	1.05274	1.05285	1.05244	1.05280	433	0	0
2022.12.02	20:30:00	1.05281	1.05292	1.05259	1.05265	356	0	0
2022.12.02	20:35:00	1.05265	1.05299	1.05264	1.05293	333	0	0
2022.12.02	20:40:00	1.05295	1.05331	1.05289	1.05304	362	0	0
2022.12.02	20:45:00	1.05304	1.05304	1.05243	1.05254	304	0	0
2022.12.02	20:50:00	1.05255	1.05256	1.05229	1.05229	364	0	0
2022.12.02	20:55:00	1.05229	1.05231	1.05183	1.05195	462	0	0
2022.12.02	21:00:00	1.05195	1.05196	1.05155	1.05175	383	0	0
2022.12.02	21:05:00	1.05175	1.05193	1.05118	1.05123	361	0	0
2022.12.02	21:10:00	1.05123	1.05145	1.05105	1.05145	266	0	0
2022.12.02	21:15:00	1.05145	1.05177	1.05135	1.05171	343	0	0
2022.12.02	21:20:00	1.05171	1.05209	1.05165	1.05196	333	0	0
2022.12.02	21:25:00	1.05196	1.05206	1.05179	1.05188	276	0	0
2022.12.02	21:30:00	1.05187	1.05222	1.05154	1.05217	278	0	0
2022.12.02	21:35:00	1.05217	1.05220	1.05183	1.05215	334	0	0
2022.12.02	21:40:00	1.05215	1.05245	1.05192	1.05233	338	0	0
2022.12.02	21:45:00	1.05236	1.05270	1.05215	1.05260	313	0	0
2022.12.02	21:50:00	1.05260	1.05309	1.05259	1.05290	319	0	0
2022.12.02	21:55:00	1.05290	1.05369	1.05279	1.05363	555	0	0
2022.12.02	22:00:00	1.05363	1.05369	1.05312	1.05355	501	0	0
2022.12.02	22:05:00	1.05357	1.05405	1.05334	1.05399	504	0	0
2022.12.02	22:10:00	1.05399	1.05402	1.05362	1.05385	438	0	0
2022.12.02	22:15:00	1.05385	1.05399	1.05358	1.05379	460	0	0
2022.12.02	22:20:00	1.05379	1.05392	1.05356	1.05369	436	0	0
2022.12.02	22:25:00	1.05370	1.05380	1.05344	1.05369	347	0	0
2022.12.02	22:30:00	1.05369	1.05395	1.05357	1.05368	310	0	0
2022.12.02	22:35:00	1.05369	1.05381	1.05334	1.05370	371	0	0
2022.12.02	22:40:00	1.05370	1.05380	1.05333	1.05374	458	0	0
2022.12.02	22:45:00	1.05374	1.05379	1.05349	1.05360	451	0	0
2022.12.02	22:50:00	1.05360	1.05378	1.05333	1.05335	513	0	0
2022.12.02	22:55:00	1.05333	1.05343	1.05309	1.05334	618	0	0
2022.12.02	23:00:00	1.05330	1.05374	1.05319	1.05351	300	0	1
2022.12.02	23:05:00	1.05351	1.05353	1.05337	1.05348	169	0	2
2022.12.02	23:10:00	1.05345	1.05373	1.05342	1.05359	149	0	1
2022.12.02	23:15:00	1.05356	1.05396	1.05356	1.05383	190	0	1
2022.12.02	23:20:00	1.05380	1.05400	1.05374	1.05394	107	0	2
2022.12.02	23:25:00	1.05394	1.05404	1.05382	1.05396	156	0	2
2022.12.02	23:30:00	1.05395	1.05402	1.05383	1.05399	75	0	2
2022.12.02	23:35:00	1.05399	1.05416	1.05379	1.05384	75	0	2
2022.12.02	23:40:00	1.05384	1.05388	1.05368	1.05371	66	0	2
2022.12.02	23:45:00	1.05371	1.05378	1.05333	1.05360	285	0	2
2022.12.02	23:50:00	1.05360	1.05418	1.05359	1.05407	436	0	8
2022.12.05	00:00:00	1.05306	1.05306	1.05296	1.05296	4	0	122
2022.12.05	00:05:00	1.05297	1.05365	1.05297	1.05365	29	0	37
2022.12.05	00:10:00	1.05365	1.05365	1.05351	1.05355	9	0	24
2022.12.05	00:15:00	1.05356	1.05373	1.05352	1.05371	20	0	35
2022.12.05	00:20:00	1.05365	1.05371	1.05357	1.05371	31	0	34
2022.12.05	00:25:00	1.05363	1.05371	1.05345	1.05369	18	0	38
2022.12.05	00:30:00	1.05366	1.05370	1.05357	1.05362	41	0	36
2022.12.05	00:35:00	1.05362	1.05390	1.05350	1.05355	222	0	20
2022.12.05	00:40:00	1.05356	1.05373	1.05356	1.05362	85	0	28
2022.12.05	00:45:00	1.05362	1.05367	1.05352	1.05363	72	0	38
2022.12.05	00:50:00	1.05362	1.05387	1.05361	1.05377	66	0	26
2022.12.05	00:55:00	1.05377	1.05410	1.05372	1.05375	70	0	17
2022.12.05	01:00:00	1.05365	1.05400	1.05350	1.05385	148	0	2
2022.12.05	01:05:00	1.05382	1.05385	1.05310	1.05318	95	0	2
2022.12.05	01:10:00	1.05319	1.05385	1.05315	1.05385	183	0	2
2022.12.05	01:15:00	1.05385	1.05385	1.05301	1.05308	225	0	7
2022.12.05	01:20:00	1.05306	1.05362	1.05304	1.05323	227	0	2
2022.12.05	01:25:00	1.05315	1.05360	1.05309	1.05356	170	0	7
2022.12.05	01:30:00	1.05356	1.05376	1.05349	1.05371	112	0	2
2022.12.05	01:35:00	1.05378	1.05397	1.05347	1.05371	126	0	2
2022.12.05	01:40:00	1.05370	1.05394	1.05365	1.05374	114	0	2
2022.12.05	01:45:00	1.05380	1.05419	1.05368	1.05414	109	0	2
2022.12.05	01:50:00	1.05414	1.05424	1.05401	1.05403	108	0	2
2022.12.05	01:55:00	1.05403	1.05432	1.05397	1.05430	146	0	7
2022.12.05	02:00:00	1.05431	1.05465	1.05430	1.05436	413	0	1
2022.12.05	02:05:00	1.05431	1.05435	1.05397	1.05403	288	0	1
2022.12.05	02:10:00	1.05403	1.05434	1.05403	1.05426	202	0	1
2022.12.05	02:15:00	1.05423	1.05472	1.05415	1.05464	251	0	1
2022.12.05	02:20:00	1.05467	1.05480	1.05450	1.05453	225	0	1
2022.12.05	02:25:00	1.05450	1.05453	1.05420	1.05432	172	0	1
2022.12.05	02:30:00	1.05432	1.05438	1.05420	1.05436	192	0	1
2022.12.05	02:35:00	1.05433	1.05441	1.05392	1.05412	240	0	1
2022.12.05	02:40:00	1.05412	1.05457	1.05405	1.05457	292	0	1
2022.12.05	02:45:00	1.05456	1.05468	1.05434	1.05444	237	0	1
2022.12.05	02:50:00	1.05442	1.05455	1.05423	1.05439	160	0	1
2022.12.05	02:55:00	1.05447	1.05454	1.05421	1.05427	253	0	1
2022.12.05	03:00:00	1.05431	1.05488	1.05414	1.05477	437	0	1
2022.12.05	03:05:00	1.05477	1.05487	1.05463	1.05475	318	0	1
2022.12.05	03:10:00	1.05475	1.05489	1.05459	1.05488	339	0	1
2022.12.05	03:15:00	1.05488	1.05491	1.05476	1.05482	396	0	1
2022.12.05	03:20:00	1.05482	1.05485	1.05465	1.05478	194	0	1
2022.12.05	03:25:00	1.05477	1.05648	1.05477	1.05622	641	0	1
2022.12.05	03:30:00	1.05623	1.05648	1.05605	1.05638	405	0	1
2022.12.05	03:35:00	1.05636	1.05667	1.05626	1.05666	465	0	1
2022.12.05	03:40:00	1.05665	1.05740	1.05662	1.05725	552	0	1
2022.12.05	03:45:00	1.05726	1.05734	1.05687	1.05692	403	0	1
2022.12.05	03:50:00	1.05692	1.05713	1.05682	1.05708	469	0	1
2022.12.05	03:55:00	1.05709	1.05718	1.05670	1.05678	313	0	1
2022.12.05	04:00:00	1.05680	1.05688	1.05626	1.05632	328	0	1
2022.12.05	04:05:00	1.05632	1.05663	1.05621	1.05627	306	0	1
2022.12.05	04:10:00	1.05626	1.05646	1.05613	1.05621	320	0	1
2022.12.05	04:15:00	1.05621	1.05622	1.05569	1.05591	279	0	1
2022.12.05	04:20:00	1.05592	1.05625	1.05586	1.05619	238	0	0
2022.12.05	04:25:00	1.05619	1.05628	1.05579	1.05611	187	0	1
2022.12.05	04:30:00	1.05610	1.05668	1.05607	1.05662	273	0	1
2022.12.05	04:35:00	1.05663	1.05665	1.05625	1.05628	242	0	1
2022.12.05	04:40:00	1.05626	1.05668	1.05617	1.05667	335	0	1
2022.12.05	04:45:00	1.05664	1.05688	1.05653	1.05660	305	0	1
2022.12.05	04:50:00	1.05656	1.05695	1.05647	1.05694	238	0	1
2022.12.05	04:55:00	1.05697	1.05722	1.05691	1.05704	244	0	1
2022.12.05	05:00:00	1.05705	1.05713	1.05667	1.05674	270	0	1
2022.12.05	05:05:00	1.05674	1.05733	1.05674	1.05728	289	0	1
2022.12.05	05:10:00	1.05725	1.05771	1.05721	1.05768	296	0	1
2022.12.05	05:15:00	1.05768	1.05786	1.05748	1.05768	186	0	1
2022.12.05	05:20:00	1.05767	1.05777	1.05735	1.05763	231	0	1
2022.12.05	05:25:00	1.05763	1.05795	1.05752	1.05775	162	0	1
2022.12.05	05:30:00	1.05774	1.05794	1.05762	1.05782	201	0	1
2022.12.05	05:35:00	1.05783	1.05790	1.05759	1.05787	141	0	1
2022.12.05	05:40:00	1.05787	1.05827	1.05779	1.05813	157	0	1
2022.12.05	05:45:00	1.05814	1.05819	1.05800	1.05816	150	0	1
2022.12.05	05:50:00	1.05816	1.05828	1.05814	1.05824	132	0	1
2022.12.05	05:55:00	1.05824	1.05825	1.05796	1.05804	106	0	1
2022.12.05	06:00:00	1.05804	1.05808	1.05793	1.05796	184	0	1
2022.12.05	06:05:00	1.05796	1.05819	1.05788	1.05815	137	0	1
2022.12.05	06:10:00	1.05815	1.05833	1.05813	1.05826	138	0	1
2022.12.05	06:15:00	1.05823	1.05827	1.05796	1.05806	84	0	1
2022.12.05	06:20:00	1.05806	1.05810	1.05791	1.05794	81	0	1
2022.12.05	06:25:00	1.05794	1.05828	1.05789	1.05807	159	0	1
2022.12.05	06:30:00	1.05807	1.05813	1.05791	1.05794	80	0	1
2022.12.05	06:35:00	1.05792	1.05798	1.05759	1.05783	173	0	0
2022.12.05	06:40:00	1.05783	1.05804	1.05783	1.05801	95	0	1
2022.12.05	06:45:00	1.05802	1.05832	1.05801	1.05809	153	0	1
2022.12.05	06:50:00	1.05809	1.05809	1.05797	1.05806	92	0	1
2022.12.05	06:55:00	1.05804	1.05821	1.05785	1.05812	137	0	1
2022.12.05	07:00:00	1.05813	1.05817	1.05781	1.05808	150	0	0
2022.12.05	07:05:00	1.05806	1.05811	1.05794	1.05796	174	0	0
2022.12.05	07:10:00	1.05796	1.05810	1.05794	1.05805	140	0	0
2022.12.05	07:15:00	1.05805	1.05808	1.05787	1.05800	118	0	0
2022.12.05	07:20:00	1.05799	1.05823	1.05797	1.05822	119	0	0
2022.12.05	07:25:00	1.05823	1.05841	1.05804	1.05840	123	0	0
2022.12.05	07:30:00	1.05841	1.05848	1.05815	1.05834	113	0	0
2022.12.05	07:35:00	1.05834	1.05848	1.05807	1.05811	109	0	0
2022.12.05	07:40:00	1.05811	1.05811	1.05778	1.05786	129	0	0
2022.12.05	07:45:00	1.05788	1.05788	1.05767	1.05783	337	0	0
2022.12.05	07:50:00	1.05780	1.05790	1.05746	1.05787	309	0	0
2022.12.05	07:55:00	1.05788	1.05832	1.05773	1.05829	320	0	0
2022.12.05	08:00:00	1.05829	1.05829	1.05766	1.05770	277	0	0
2022.12.05	08:05:00	1.05768	1.05783	1.05749	1.05760	243	0	0
2022.12.05	08:10:00	1.05759	1.05763	1.05724	1.05724	248	0	0
2022.12.05	08:15:00	1.05724	1.05761	1.05716	1.05737	262	0	0
2022.12.05	08:20:00	1.05737	1.05743	1.05717	1.05731	216	0	0
2022.12.05	08:25:00	1.05732	1.05742	1.05711	1.05737	201	0	0
2022.12.05	08:30:00	1.05739	1.05756	1.05717	1.05749	300	0	0
2022.12.05	08:35:00	1.05748	1.05769	1.05742	1.05746	209	0	0
2022.12.05	08:40:00	1.05746	1.05749	1.05700	1.05713	230	0	0
2022.12.05	08:45:00	1.05711	1.05743	1.05708	1.05710	201	0	0
2022.12.05	08:50:00	1.05705	1.05754	1.05702	1.05720	230	0	0
2022.12.05	08:55:00	1.05715	1.05725	1.05682	1.05692	345	0	0
2022.12.05	09:00:00	1.05705	1.05713	1.05624	1.05651	530	0	0
2022.12.05	09:05:00	1.05651	1.05653	1.05627	1.05652	414	0	0
2022.12.05	09:10:00	1.05652	1.05652	1.05534	1.05601	550	0	0
2022.12.05	09:15:00	1.05600	1.05635	1.05583	1.05635	436	0	0
2022.12.05	09:20:00	1.05632	1.05652	1.05612	1.05618	476	0	0
2022.12.05	09:25:00	1.05617	1.05623	1.05572	1.05576	393	0	0
2022.12.05	09:30:00	1.05576	1.05651	1.05576	1.05634	393	0	0
2022.12.05	09:35:00	1.05634	1.05647	1.05599	1.05601	363	0	0
2022.12.05	09:40:00	1.05601	1.05617	1.05523	1.05524	463	0	0
2022.12.05	09:45:00	1.05525	1.05533	1.05362	1.05376	605	0	0
2022.12.05	09:50:00	1.05374	1.05423	1.05363	1.05373	389	0	0
2022.12.05	09:55:00	1.05370	1.05390	1.05304	1.05387	659	0	0
2022.12.05	10:00:00	1.05388	1.05455	1.05347	1.05453	978	0	0
2022.12.05	10:05:00	1.05453	1.05464	1.05353	1.05357	754	0	0
2022.12.05	10:10:00	1.05357	1.05469	1.05335	1.05376	811	0	0
2022.12.05	10:15:00	1.05373	1.05443	1.05339	1.05439	985	0	0
2022.12.05	10:20:00	1.05439	1.05465	1.05390	1.05457	518	0	0
2022.12.05	10:25:00	1.05457	1.05470	1.05416	1.05425	467	0	0
2022.12.05	10:30:00	1.05425	1.05493	1.05407	1.05481	446	0	0
2022.12.05	10:35:00	1.05478	1.05499	1.05448	1.05459	518	0	0
2022.12.05	10:40:00	1.05460	1.05493	1.05412	1.05429	416	0	0
2022.12.05	10:45:00	1.05428	1.05487	1.05412	1.05464	519	0	0
2022.12.05	10:50:00	1.05462	1.05535	1.05455	1.05504	546	0	0
2022.12.05	10:55:00	1.05504	1.05547	1.05482	1.05545	524	0	0
2022.12.05	11:00:00	1.05543	1.05573	1.05519	1.05549	625	0	0
2022.12.05	11:05:00	1.05549	1.05598	1.05549	1.05579	553	0	0
2022.12.05	11:10:00	1.05578	1.05596	1.05549	1.05587	592	0	0
2022.12.05	11:15:00	1.05589	1.05654	1.05586	1.05642	521	0	0
