,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t)
222,0.1734848,0.18400574,0.18303871,0.18463326,0.17951775,0.449961,0.47399837,0.52222586,0.18193054,0.19068336,0.19177437,0.19564438
223,0.19564438,0.1730156,0.19701767,0.18444443,0.1822033,0.5984546,0.48302704,0.5173761,0.18087578,0.19068336,0.19486427,0.19526482
224,0.19526482,0.1963234,0.19966125,0.19728088,0.18492699,0.59565663,0.48962572,0.51497394,0.18030167,0.19068336,0.19833946,0.20018959
225,0.20018959,0.19480705,0.20551491,0.1980381,0.18780327,0.62560576,0.49807152,0.5149435,0.18529129,0.19068336,0.19196701,0.19696999
226,0.19696999,0.19973373,0.20230484,0.20143509,0.19033432,0.59797657,0.50199294,0.51579726,0.18990135,0.19068336,0.1875248,0.18731117
227,0.18731117,0.19613457,0.19833946,0.19445038,0.19313622,0.5198911,0.4976793,0.5155143,0.19057083,0.19068336,0.18945503,0.18598366
228,0.18598366,0.18703651,0.19380379,0.18727493,0.19117928,0.50954646,0.49297348,0.5142342,0.19057083,0.19068336,0.17497253,0.15700722
229,0.15700722,0.18514442,0.18398094,0.1676426,0.18342972,0.33668673,0.4680668,0.50763273,0.19057083,0.19068336,0.18559456,0.13484764
230,0.13484764,0.15595818,0.16037178,0.14461136,0.17019653,0.2545218,0.43253464,0.49439493,0.17905045,0.18634033,0.1923542,0.14242554
231,0.14242554,0.13435555,0.14601517,0.14480019,0.15914917,0.31640142,0.4105365,0.47887865,0.17175293,0.17528534,0.1954441,0.1371212
232,0.1371212,0.14193726,0.14544868,0.14763069,0.14898491,0.2961114,0.39009988,0.46188927,0.17146492,0.16561317,0.1954441,0.17045593
233,0.17045593,0.13681984,0.17604828,0.14536667,0.14583969,0.5177806,0.39899457,0.45028955,0.17146492,0.15475655,0.19447708,0.189394
234,0.189394,0.16979408,0.18983841,0.18123436,0.15240097,0.6052721,0.4203825,0.44579914,0.16983604,0.15416336,0.1923542,0.20530319
235,0.20530319,0.18969154,0.20570564,0.20124626,0.16666985,0.6667734,0.44913054,0.44864434,0.1715622,0.15426254,0.1975689,0.19716072
236,0.19716072,0.20541763,0.20400429,0.20313454,0.17775345,0.620033,0.4659634,0.45468986,0.1715622,0.15426254,0.20625687,0.19905472
237,0.19905472,0.19689369,0.19966125,0.19954681,0.19029808,0.6281237,0.48051116,0.46278393,0.1715622,0.15426254,0.2099266,0.2066288
238,0.2066288,0.19878578,0.21137238,0.20823288,0.1976242,0.6611233,0.49720106,0.47299656,0.1744442,0.15722466,0.20896149,0.20378876
239,0.20378876,0.20617676,0.212883,0.21351624,0.20053864,0.64130604,0.5078651,0.48355466,0.17521095,0.15801239,0.21070099,0.20530319
240,0.20530319,0.20333481,0.21005058,0.21125221,0.20053864,0.6488989,0.51682854,0.4940083,0.17521095,0.15801239,0.20432854,0.2117424
241,0.2117424,0.20447159,0.21212769,0.21540451,0.20349312,0.6817356,0.5279101,0.5048527,0.19076347,0.15801239,0.20799446,0.22480965
242,0.22480965,0.211483,0.22534943,0.2222004,0.20870972,0.7412918,0.54530716,0.5174239,0.20410919,0.16452599,0.20432854,0.21875
243,0.21875,0.22436905,0.22364998,0.22578812,0.21116257,0.68837565,0.55365425,0.52935004,0.20910072,0.16452599,0.2054863,0.20246124
244,0.20246124,0.21849632,0.21779442,0.21144104,0.21089554,0.5647491,0.54743534,0.53749835,0.20910072,0.16452599,0.20664406,0.20568275
245,0.20568275,0.20125008,0.20646095,0.21068573,0.21097183,0.5840082,0.5439519,0.543237,0.20910072,0.16452599,0.21977615,0.20586967
246,0.20586967,0.20523071,0.21212769,0.21578217,0.20978165,0.5852071,0.5404622,0.5470464,0.21255684,0.16452599,0.22480011,0.20208359
247,0.20208359,0.20560837,0.20967293,0.21030807,0.20517921,0.5539752,0.53414047,0.54867834,0.21255684,0.16452599,0.22924042,0.20549393
248,0.20549393,0.20144081,0.2094841,0.21181679,0.20249557,0.57981735,0.53086317,0.54925,0.21255684,0.16452599,0.22962761,0.2117424
249,0.2117424,0.20523071,0.21250534,0.21653938,0.20437431,0.6257872,0.5320576,0.5499748,0.21255684,0.16452599,0.2265358,0.20814323
250,0.20814323,0.21129417,0.21590614,0.21672821,0.20487404,0.5899636,0.5296368,0.5500125,0.21255684,0.16452599,0.22518349,0.19905472
251,0.19905472,0.2076931,0.20967293,0.20823288,0.20349312,0.5066611,0.52044964,0.5479855,0.2116909,0.16452599,0.21919823,0.20568275
252,0.20568275,0.19859886,0.20532608,0.20728683,0.20422173,0.56373024,0.5174062,0.5456823,0.20813942,0.16452599,0.22016335,0.18920326
253,0.18920326,0.20541763,0.20721626,0.19973564,0.20092201,0.43448865,0.50253934,0.54051065,0.20718002,0.16452599,0.21881104,0.19375038
254,0.19375038,0.18874168,0.19305038,0.19445038,0.19727898,0.47493666,0.49374822,0.53440475,0.20094109,0.16452599,0.21958542,0.20454407
255,0.20454407,0.19291306,0.20343971,0.20351028,0.19654846,0.561836,0.4943246,0.5296491,0.20094109,0.16452599,0.21958542,0.2104168
256,0.2104168,0.20409203,0.21005058,0.21427345,0.19885063,0.60388184,0.49868268,0.5268205,0.20094109,0.16452599,0.21765327,0.21401596
257,0.21401596,0.2101574,0.21307182,0.22050285,0.20053864,0.62907016,0.5043137,0.5258185,0.20094109,0.16452599,0.22132301,0.2034092
258,0.2034092,0.21356964,0.21307182,0.21314049,0.20341492,0.5330169,0.50062895,0.5241918,0.20094109,0.1805172,0.22074318,0.21155357
259,0.21155357,0.20314598,0.21212769,0.20917511,0.2070198,0.5947741,0.5032153,0.5234696,0.19950104,0.18772125,0.2217083,0.2104168
260,0.2104168,0.21091461,0.21005058,0.21521568,0.2082119,0.58414215,0.5039909,0.52306557,0.19950104,0.18939972,0.22615051,0.21098328
261,0.21098328,0.20996857,0.21515083,0.22031212,0.20832634,0.5888669,0.50456697,0.5228713,0.20055771,0.18939972,0.22750282,0.22443199
262,0.22443199,0.21072578,0.22364998,0.22050285,0.21043396,0.68909,0.5142729,0.52488935,0.20487595,0.18939972,0.22363853,0.22310638
263,0.22310638,0.22418022,0.2272377,0.23145294,0.21442413,0.6737678,0.5203637,0.5278677,0.21198082,0.19038773,0.21301651,0.22613525
264,0.22613525,0.22209549,0.22629547,0.22616577,0.21737671,0.69560534,0.5266946,0.531668,0.21533966,0.19038773,0.21205139,0.21875
265,0.21875,0.22588539,0.22799492,0.2297535,0.21906471,0.6062896,0.52562755,0.5344693,0.21572495,0.19078255,0.21205139,0.2238636
266,0.2238636,0.21849632,0.2217617,0.22805405,0.22167397,0.648728,0.52779406,0.53719556,0.21572495,0.19078255,0.21359634,0.21515274
267,0.21515274,0.223423,0.22534943,0.22465706,0.21979332,0.5518061,0.52249396,0.53818965,0.21572495,0.19078255,0.20954323,0.2238636
268,0.2238636,0.21470451,0.2217617,0.22522163,0.21994781,0.62605596,0.5239761,0.53931683,0.21572495,0.19078255,0.2147541,0.220644
269,0.220644,0.22266388,0.22289467,0.22805405,0.21883583,0.5907137,0.5221464,0.53980887,0.21831894,0.19078255,0.21610832,0.22405243
270,0.22405243,0.22020149,0.22402763,0.22994232,0.21991158,0.62062347,0.52252364,0.54028696,0.22167778,0.19078255,0.21746063,0.23806763
271,0.23806763,0.22398949,0.23687172,0.23466301,0.22278786,0.7231924,0.5322796,0.5428541,0.22619057,0.19541931,0.2164936,0.2429924
272,0.2429924,0.23763466,0.24178505,0.24693108,0.22842407,0.7526667,0.54271305,0.54724413,0.22868729,0.19798851,0.21668625,0.248106
273,0.248106,0.24218178,0.24612808,0.24938774,0.23333359,0.781678,0.55369514,0.5532154,0.230896,0.20025635,0.21552849,0.24242401
274,0.24242401,0.24748802,0.24650764,0.2518406,0.23774719,0.70627296,0.5571927,0.5587756,0.23108864,0.20045471,0.21398354,0.23901367
275,0.23901367,0.24218178,0.24348259,0.2497654,0.24077606,0.6630187,0.55642664,0.5630522,0.23108864,0.20045471,0.21494865,0.23674202
276,0.23674202,0.2385807,0.2421608,0.24712181,0.24050903,0.6339844,0.55314994,0.56573975,0.23108864,0.20045471,0.21630096,0.23503876
277,0.23503876,0.23573875,0.23630714,0.24410057,0.23889732,0.61147726,0.5483523,0.56681544,0.23166275,0.20045471,0.24372292,0.23390198
278,0.23390198,0.23460197,0.23724937,0.24485779,0.23602104,0.5957228,0.5428282,0.56643903,0.23223686,0.20045471,0.24681473,0.23768806
279,0.23768806,0.2334671,0.23592758,0.24466705,0.23505974,0.63720715,0.54034895,0.5655827,0.23828697,0.20045471,0.23831749,0.2373085
280,0.2373085,0.2372551,0.2366848,0.24674225,0.23471451,0.6310519,0.5372781,0.56420994,0.23828697,0.20588303,0.23773766,0.23522758
281,0.23522758,0.23687553,0.2366848,0.24542236,0.23440742,0.5957219,0.53255063,0.5620532,0.23828697,0.20933723,0.23445511,0.23579407
282,0.23579407,0.23460197,0.23479462,0.24315834,0.23456192,0.60361844,0.5284898,0.55941844,0.23771286,0.20933723,0.22730827,0.23768806
283,0.23768806,0.23535919,0.23838425,0.2463665,0.23533058,0.6309783,0.5259553,0.5567431,0.23617363,0.20933723,0.22808266,0.2378788
284,0.2378788,0.2372551,0.23781776,0.2476883,0.23536682,0.63384414,0.5234158,0.5540341,0.23550224,0.20933723,0.22190094,0.23996162
285,0.23996162,0.23744392,0.23876,0.2476883,0.23590279,0.66631055,0.5222678,0.5516099,0.23377609,0.20933723,0.22325134,0.2448864
286,0.2448864,0.239151,0.24310684,0.25032997,0.23785973,0.73402447,0.5242723,0.55011934,0.2359829,0.21200371,0.2265358,0.23958206
287,0.23958206,0.24464607,0.24442863,0.24995232,0.23862839,0.61253977,0.5213451,0.5482714,0.23665428,0.21545792,0.22480011,0.23768806
288,0.23768806,0.23933983,0.24065018,0.24787712,0.23862839,0.57393605,0.5170469,0.5458306,0.23665428,0.21545792,0.21437073,0.23200798
289,0.23200798,0.227211,0.23026085,0.23749352,0.23744011,0.4718511,0.508992,0.54207426,0.2343502,0.21545792,0.21687889,0.22992516
290,0.22992516,0.23043251,0.22931671,0.23843575,0.23540497,0.43897164,0.5006804,0.5372079,0.23387146,0.21545792,0.21185875,0.22784042
291,0.22784042,0.23062325,0.22931671,0.23239517,0.23195267,0.406829,0.4922623,0.5314298,0.23387146,0.21545792,0.20780373,0.22443199
292,0.22443199,0.22645378,0.23082733,0.232584,0.22888374,0.35774064,0.48290065,0.524711,0.23387146,0.21545792,0.20336151,0.22821999
293,0.22821999,0.22816086,0.22686195,0.23466301,0.22696686,0.44394904,0.47809926,0.5182608,0.23262215,0.21545792,0.20104408,0.23333359
294,0.23333359,0.22493935,0.2319603,0.23636055,0.2272358,0.54202926,0.47788158,0.5130518,0.23262215,0.2160492,0.20085144,0.23257446
295,0.23257446,0.23270798,0.233284,0.24296951,0.22777367,0.5277756,0.4770209,0.50869197,0.23262215,0.21663857,0.19833946,0.23541832
296,0.23541832,0.23213768,0.23460579,0.24315834,0.22930717,0.58027714,0.4782643,0.5054825,0.23070335,0.21812248,0.19660187,0.23390198
297,0.23390198,0.23422241,0.23365974,0.24391174,0.23122597,0.54793555,0.47799835,0.50285536,0.22763252,0.21812248,0.19331932,0.23484802
298,0.23484802,0.23251724,0.23385048,0.24353409,0.23256874,0.56707495,0.4783283,0.50082755,0.22763252,0.21812248,0.19177437,0.23162842
299,0.23162842,0.23441315,0.23271751,0.2367363,0.23222351,0.49573076,0.47611612,0.49870992,0.22763252,0.21812248,0.19351196,0.23106003
300,0.23106003,0.23043251,0.2312069,0.23938179,0.23191643,0.48356068,0.47384974,0.4965083,0.22763252,0.2170353,0.19853401,0.2308712
301,0.2308712,0.23062325,0.23214912,0.23787117,0.23099518,0.47918522,0.4718404,0.49429706,0.22763252,0.2170353,0.19814682,0.23522758
302,0.23522758,0.22986603,0.23347282,0.24051285,0.2312622,0.587085,0.47333586,0.49286297,0.22983932,0.2170353,0.19872665,0.26231003
303,0.26231003,0.23479271,0.26029396,0.24561119,0.23682404,0.8739495,0.49395487,0.49633285,0.24289513,0.22532654,0.20162201,0.25113487
304,0.25113487,0.26170158,0.26331902,0.26128197,0.24077606,0.68756723,0.50172204,0.50084805,0.24443245,0.22690582,0.19814682,0.25549316
305,0.25549316,0.25127983,0.2550068,0.2616577,0.24572372,0.7217588,0.5105367,0.5064341,0.24443245,0.22690582,0.20432854,0.25246048
306,0.25246048,0.25525665,0.2544403,0.25863647,0.25009727,0.67629486,0.51474017,0.5118442,0.24443245,0.22690582,0.19505692,0.24753761
307,0.24753761,0.25222588,0.25122833,0.25788307,0.25258827,0.6062397,0.5139181,0.51598823,0.24443245,0.22690582,0.19872665,0.24545479
308,0.24545479,0.24597168,0.2442398,0.25297356,0.24917603,0.57768613,0.51121867,0.51869893,0.24443245,0.22690582,0.19621468,0.23863602
309,0.23863602,0.24521446,0.24499702,0.24938774,0.24664497,0.49143022,0.5036618,0.5191753,0.2449112,0.22690582,0.1923542,0.24090767
310,0.24090767,0.23839378,0.23895073,0.24863052,0.24369049,0.5210415,0.4989432,0.5184998,0.24558449,0.22690582,0.20278168,0.2397728
311,0.2397728,0.24066544,0.24027252,0.24919891,0.24112129,0.5060119,0.49404415,0.51686233,0.24836731,0.22690582,0.20162201,0.24394035
312,0.24394035,0.239151,0.24348259,0.2505188,0.24039459,0.5638652,0.49288574,0.51529294,0.24836731,0.22690582,0.20355415,0.2308712
313,0.2308712,0.2435093,0.24178505,0.23975945,0.23744011,0.4075868,0.48223478,0.51165235,0.24414444,0.22690582,0.2006588,0.23314476
314,0.23314476,0.23062325,0.23158455,0.2401352,0.23632622,0.44007695,0.47533786,0.50719553,0.2401104,0.22690582,0.1954441,0.23106003
315,0.23106003,0.23308754,0.2340393,0.24183464,0.23433304,0.4175036,0.468317,0.50205785,0.23847961,0.22690582,0.19563675,0.22556877
316,0.22556877,0.23081207,0.22912788,0.23352814,0.23145485,0.36159968,0.4588211,0.4958213,0.2340641,0.22690582,0.19351196,0.22253609
317,0.22253609,0.22493935,0.2251625,0.232584,0.22711945,0.3332367,0.44926807,0.48869285,0.23204803,0.2260189,0.19099998,0.21894073
318,0.21894073,0.22209549,0.22081566,0.22805405,0.22470474,0.3011045,0.43937197,0.4807741,0.22906876,0.22374535,0.19563675,0.21439362
319,0.21439362,0.21792603,0.21855164,0.22371101,0.22090721,0.2637586,0.4286341,0.47203454,0.22791862,0.2225647,0.19061661,0.21571922
320,0.21571922,0.21394539,0.21836281,0.2242775,0.21780014,0.29087037,0.42159578,0.46346685,0.22782135,0.22246552,0.19099998,0.21515274
321,0.21515274,0.2158413,0.21590614,0.22389984,0.21569061,0.28553987,0.4161712,0.45539793,0.22570992,0.22117996,0.19466972,0.21060753
322,0.21060753,0.21470451,0.21420479,0.22144699,0.213274,0.2441961,0.40920267,0.44738236,0.22090912,0.22029114,0.19466972,0.20946884
323,0.20946884,0.2101574,0.21099472,0.21936989,0.21135521,0.234354,0.40356186,0.43970677,0.21927643,0.21861649,0.1989193,0.20946884
324,0.20946884,0.21091461,0.2094841,0.21559334,0.21035767,0.234354,0.39984655,0.43273434,0.21601295,0.21782494,0.20123672,0.21231079
325,0.21231079,0.209589,0.21118355,0.21465111,0.2096672,0.31264168,0.39973295,0.42713094,0.2139988,0.21782494,0.20162201,0.21723557
326,0.21723557,0.21205139,0.21609497,0.22352219,0.21009064,0.43007052,0.40394425,0.42359126,0.21178818,0.21782494,0.2023964,0.20890236
327,0.20890236,0.21679115,0.21571541,0.21370506,0.2097454,0.3229499,0.4019313,0.42030877,0.21063805,0.21782494,0.2050991,0.21628761
328,0.21628761,0.20939827,0.2162838,0.22050285,0.21112633,0.4621479,0.40640497,0.41868454,0.21054268,0.21782494,0.20780373,0.21534157
329,0.21534157,0.21622086,0.21911621,0.22389984,0.2123146,0.4492768,0.40989918,0.41816762,0.21092415,0.21782494,0.21398354,0.21287918
330,0.21287918,0.21413612,0.21571541,0.2222004,0.21242905,0.41532046,0.41149163,0.41811067,0.21092415,0.2134819,0.21456337,0.21325684
331,0.21325684,0.21261978,0.2217617,0.22389984,0.21162415,0.4231406,0.41362667,0.41854322,0.21226883,0.21318436,0.21456337,0.20965958
332,0.20965958,0.21261978,0.21269417,0.21785927,0.21177864,0.37163943,0.41329244,0.41881442,0.21226883,0.2115097,0.21591568,0.21534157
333,0.21534157,0.209589,0.2162838,0.22106934,0.211586,0.4878456,0.41772366,0.42002365,0.21313286,0.20825195,0.22054863,0.2104168
334,0.2104168,0.21470451,0.21382713,0.22031212,0.21058846,0.41548228,0.4181856,0.42109448,0.21390343,0.20825195,0.21958542,0.21117401
335,0.21117401,0.2101574,0.21005058,0.21653938,0.21024323,0.43078518,0.41963065,0.42227474,0.21255684,0.20746231,0.22035599,0.21628761
336,0.21628761,0.21110344,0.22024918,0.22050285,0.21085739,0.52749676,0.42497322,0.4244153,0.21255684,0.20746231,0.21919823,0.21969604
337,0.21969604,0.21603203,0.21911621,0.22578812,0.21288872,0.5833063,0.43207872,0.42771888,0.21255684,0.20746231,0.2134037,0.21912766
338,0.21912766,0.21944237,0.2210064,0.22371101,0.21365738,0.5721244,0.43761438,0.43160132,0.21255684,0.20657158,0.2134037,0.21268845
339,0.21268845,0.21868324,0.21817207,0.22069168,0.21411705,0.4584223,0.43762192,0.43470898,0.21255684,0.20252419,0.21842384,0.21231079
340,0.21231079,0.21281052,0.21307182,0.21955872,0.21434784,0.45240557,0.4376718,0.43720627,0.21217155,0.20252419,0.21765327,0.21268845
341,0.21268845,0.21281052,0.21326256,0.22106934,0.21361923,0.46077132,0.4382983,0.4393444,0.21217155,0.19996071,0.21746063,0.20908928
342,0.20908928,0.21205139,0.21118355,0.21125221,0.21146965,0.3986842,0.436501,0.44065243,0.21217155,0.19788933,0.22054863,0.20700836
343,0.20700836,0.20863914,0.20872688,0.21521568,0.2090168,0.3659224,0.4339198,0.44112083,0.21150017,0.19571495,0.21610832,0.20908928
344,0.20908928,0.2063675,0.21326256,0.21653938,0.20828629,0.42042887,0.43375745,0.4414592,0.21150017,0.19571495,0.21050644,0.20871353
345,0.20871353,0.20863914,0.20835114,0.21578217,0.20755768,0.41341758,0.43371826,0.44172114,0.21130943,0.1955204,0.21263123,0.2047348
346,0.2047348,0.20807266,0.20872688,0.21578217,0.20594597,0.3440447,0.4311779,0.44136184,0.21130943,0.1955204,0.21687889,0.21231079
347,0.21231079,0.20447159,0.21231651,0.21408272,0.20660019,0.5252729,0.43504354,0.44194,0.20986938,0.1955204,0.21726608,0.21287918
348,0.21287918,0.21129417,0.21231651,0.21918106,0.20778847,0.53660107,0.43882638,0.44324964,0.20737457,0.1955204,0.22074318,0.21761322
349,0.21761322,0.21261978,0.21647263,0.22031212,0.20951462,0.62428415,0.44550815,0.44579357,0.20900345,0.1955204,0.22518349,0.2200756
350,0.2200756,0.2171669,0.21873856,0.22522163,0.21181488,0.6639291,0.45274636,0.44944957,0.2101574,0.1955204,0.22615051,0.22102165
351,0.22102165,0.21944237,0.21911621,0.2284298,0.2151146,0.6789839,0.45924342,0.45382926,0.21035004,0.1955204,0.22363853,0.21458244
352,0.21458244,0.2215271,0.21987343,0.22088051,0.21557426,0.5297872,0.45975775,0.45744818,0.21073532,0.1955204,0.22054863,0.22216034
353,0.22216034,0.21470451,0.22251701,0.22559929,0.21745491,0.652063,0.4656909,0.46167192,0.21207619,0.19591331,0.21900368,0.22651482
354,0.22651482,0.22171783,0.2251625,0.232584,0.21925735,0.7067796,0.47347763,0.46679458,0.21361351,0.19729614,0.21359634,0.23333359
355,0.23333359,0.22607422,0.2312069,0.2359829,0.2219429,0.7766725,0.4844049,0.47333965,0.21850777,0.20045471,0.21359634,0.23257446
356,0.23257446,0.2328968,0.23177338,0.24032402,0.22428131,0.75939125,0.49220166,0.48032162,0.21879578,0.20075035,0.22421837,0.23106003
357,0.23106003,0.23194885,0.23177338,0.2401352,0.22762108,0.7234578,0.49691126,0.4869618,0.22091103,0.20075035,0.22499084,0.23522758
358,0.23522758,0.23081207,0.23309517,0.24202347,0.23026466,0.76999587,0.50324833,0.49369302,0.22273445,0.20144272,0.21919823,0.23882675
359,0.23882675,0.23479271,0.23762894,0.24561119,0.23275948,0.8054397,0.51037776,0.5006745,0.22522926,0.20380974,0.22093582,0.23712158
360,0.23712158,0.23839378,0.2366848,0.24542236,0.23352623,0.76131105,0.5142206,0.50712013,0.22561264,0.20380974,0.22421837,0.23749924
361,0.23749924,0.23668861,0.2374382,0.24598885,0.23452568,0.76571727,0.51694643,0.5128871,0.22695923,0.20380974,0.22499084,0.23238564
362,0.23238564,0.23706436,0.23630714,0.24202347,0.23479271,0.63562244,0.5148046,0.51702106,0.228302,0.20380974,0.23233032,0.23200798
363,0.23200798,0.23213768,0.2306385,0.24183464,0.2341404,0.62673867,0.51229095,0.5197653,0.23108673,0.20380974,0.23368073,0.22935486
364,0.22935486,0.23176193,0.2306385,0.2388134,0.23222351,0.5643141,0.5078727,0.52097136,0.23108673,0.20380974,0.24005699,0.2359848
